#class tools::wcsv::ntuple
#title Simulated NAA Gamma Spectrum
#separator 44
#vector_separator 59
#column int EventID
#column double EdepKeV
4694,1086.6
4695,1086.6
4696,1086.6
4697,2628.93
4698,2628.93
4699,2628.93
4700,2628.93
4701,2628.93
4702,2628.93
4703,2628.93
4704,2628.93
4705,2628.93
4706,2628.93
4707,2628.93
4708,2628.93
4709,2628.93
4710,2628.93
4711,2628.93
4712,2628.93
4713,2628.93
4714,2628.93
4715,2628.93
4716,2628.93
4717,2628.93
4718,2628.93
4719,2628.93
4720,2628.93
4721,2628.93
4722,2628.93
4723,2628.93
4724,2628.93
4725,2628.93
4726,2628.93
4727,2628.93
4728,2628.93
4729,2628.93
4730,2628.93
4731,2628.93
4732,2628.93
4733,2628.93
4734,2628.93
4735,2628.93
4736,2628.93
4737,2628.93
4738,2628.93
4739,2628.93
4740,2628.93
4741,2628.93
4742,2628.93
4743,2628.93
4744,2628.93
4745,2628.93
4746,2628.93
4747,2628.93
4748,2628.93
4749,2628.93
4750,2628.93
4751,2628.93
4752,2628.93
4753,2628.93
4754,2628.93
4755,2628.93
4756,2628.93
4757,2628.93
4758,2628.93
4759,2628.93
4760,2628.93
4761,2628.93
4762,2628.93
4763,2628.93
4764,2628.93
4765,2628.93
4766,2628.93
4767,2628.93
4768,2628.93
4769,2628.93
4770,2628.93
4771,2628.93
4772,2628.93
4773,2628.93
4774,2628.93
4775,2628.93
4776,2628.93
4777,2628.93
4778,2628.93
4779,2628.93
4780,2628.93
4781,2628.93
4782,2628.93
4783,2628.93
4784,2628.93
4785,2628.93
4786,2628.93
4787,2628.93
4788,2628.93
4789,2628.93
4790,2628.93
4791,2628.93
4792,2628.93
4793,2628.93
4794,2628.93
4795,2628.93
4796,2628.93
4797,2628.93
4798,2628.93
4799,2628.93
4800,2628.93
4801,2628.93
4802,2628.93
4803,2628.93
4804,2628.93
4805,2628.93
4806,2628.93
4807,2628.93
4808,2628.93
4809,2628.93
4810,2628.93
4811,2628.93
4812,2628.93
4813,2628.93
4814,2628.93
4815,2628.93
4816,2628.93
4817,2628.93
4818,2628.93
4819,2628.93
4820,2628.93
4821,2628.93
4822,2628.93
4823,2628.93
4824,2628.93
4825,2628.93
4826,2628.93
4827,2628.93
4828,2628.93
4829,2628.93
4830,2628.93
4831,2628.93
4832,2628.93
4833,2628.93
4834,2628.93
4835,2628.93
4836,2628.93
4837,2628.93
4838,2628.93
4839,2628.93
4840,2628.93
4841,2628.93
4842,2628.93
4843,2628.93
4844,2628.93
4845,2628.93
4846,2628.93
4847,2628.93
4848,2628.93
4849,2628.93
4850,2628.93
4851,2628.93
4852,2628.93
4853,2628.93
4854,2628.93
4855,2628.93
4856,2628.93
4857,2628.93
4858,2628.93
4859,2628.93
4860,2628.93
4861,2628.93
4862,2628.93
4863,2628.93
4864,2628.93
4865,2628.93
4866,2628.93
4867,2628.93
4868,2628.93
4869,2628.93
4870,2628.93
4871,2628.93
4872,2628.93
4873,2628.93
4874,2628.93
4875,2628.93
4876,2628.93
4877,2628.93
4878,2628.93
4879,2628.93
4880,2628.93
4881,2628.93
4882,2628.93
4883,2628.93
4884,2628.93
4885,2628.93
4886,2628.93
4887,2628.93
4888,2628.93
4889,2628.93
4890,2628.93
4891,2628.93
4892,2628.93
4893,2628.93
4894,2628.93
4895,2628.93
4896,2628.93
4897,2628.93
4898,2628.93
4899,2628.93
4900,2628.93
4901,2628.93
4902,2628.93
4903,2628.93
4904,2628.93
4905,2628.93
4906,2628.93
4907,2628.93
4908,2628.93
4909,2628.93
4910,2628.93
4911,2628.93
4912,2628.93
4913,2628.93
4914,2628.93
4915,2674.93
4916,2674.93
10281,2674.93
10282,2674.93
10283,2674.93
10284,2674.93
10285,2674.93
10286,2674.93
10287,2674.93
10288,2674.93
10289,2674.93
10290,2674.93
10291,2674.93
10292,2674.93
10293,2674.93
10294,2674.93
10295,2674.93
10296,2674.93
10297,2674.93
10298,2674.93
10299,2674.93
10300,2674.93
10301,2674.93
10302,2674.93
10303,2674.93
10304,2674.93
10305,2674.93
10306,2674.93
10307,2674.93
10308,2674.93
10309,2674.93
10310,2674.93
10311,2674.93
10312,2674.93
10313,2674.93
10314,2674.93
10315,2674.93
10316,2674.93
10317,2674.93
10318,2674.93
10319,2674.93
10320,2674.93
10321,2674.93
10322,2674.93
10323,2674.93
10324,2674.93
10325,2674.93
10326,2674.93
10327,2674.93
10328,2674.93
10329,2674.93
10330,2674.93
10331,2674.93
10332,2674.93
10333,2674.93
10334,2674.93
10335,2674.93
10336,2674.93
10337,3781.25
10338,3781.25
10339,3781.25
10340,3781.25
10341,3781.25
10342,3781.25
10343,3781.25
10344,3781.25
10345,3781.25
10346,3781.25
10347,4628.01
10348,4628.01
10349,4628.01
10350,4628.01
10351,4628.01
10352,4628.01
10353,4628.01
10354,4628.01
10355,4628.01
10356,4628.01
10357,4628.01
10358,4628.01
10359,4628.01
10360,4628.01
10361,4853.33
10362,4853.33
10363,4853.33
10364,4853.33
10365,4853.33
10366,4853.33
10367,4853.33
10368,4853.33
10369,4853.33
10370,4853.33
10371,4853.33
10372,4853.33
10373,4853.33
10374,4853.33
10375,4853.33
10376,4853.33
10377,4853.33
10378,4853.33
10379,4853.33
10380,6966.42
10381,6966.42
10382,6966.42
10383,6966.42
10384,6966.42
10385,6966.42
10386,6966.42
10387,6966.42
10388,6966.42
10389,6966.42
10390,6966.42
10391,6966.42
10392,6966.42
10393,6966.42
10394,6966.42
10395,6966.42
10396,6966.42
10397,6966.42
10398,6966.42
10399,6966.42
10400,6966.42
10401,6966.42
10402,6966.42
10403,6966.42
10404,6966.42
10405,6966.42
10406,6966.42
10407,6966.42
10408,6966.42
10409,6966.42
10410,6966.42
10411,6966.42
10412,6966.42
10413,6966.42
10414,6966.42
10415,6966.42
10416,6966.42
10417,6966.42
10418,6966.42
10419,6966.42
10420,6966.42
10421,6966.42
10422,6966.42
10423,6966.42
10424,6966.42
10425,6966.42
10426,6966.42
10427,6966.42
10428,6966.42
10429,6966.42
10430,6966.42
10431,6966.42
10432,6966.42
10433,6966.42
10434,6966.42
10435,6966.42
10436,6966.42
10437,6966.42
10438,6966.42
10439,6966.42
10440,6966.42
10441,6966.42
10442,6966.42
10443,6966.42
10444,6966.42
10445,6966.42
10446,6966.42
10447,6966.42
10448,6966.42
10449,6966.42
10450,6966.42
10451,6966.42
10452,6966.42
10453,6966.42
10454,6966.42
10455,6966.42
10456,6966.42
10457,6966.42
10458,6966.42
10459,6966.42
10460,6966.42
10461,6966.42
10462,6966.42
10463,6966.42
10464,6966.42
10465,6966.42
10466,6966.42
10467,6966.42
10468,6966.42
10469,6966.42
10470,6966.42
10471,7438.62
10472,7438.62
10473,7438.62
10474,7438.62
10475,7438.62
10476,7438.62
10477,7438.62
10478,7438.62
10479,7438.62
10480,7438.62
10481,7438.62
10482,7438.62
10483,7438.62
10484,7438.62
10485,7438.62
10486,7438.62
10487,7438.62
10488,7438.62
10489,7438.62
10490,7438.62
10491,7438.62
10492,7438.62
10493,7438.62
10494,7438.62
10495,7438.62
10496,7722.04
10497,7722.04
10498,7722.04
10499,7722.04
10500,7722.04
10501,7722.04
10502,9033.92
10503,9033.92
10504,9033.92
10505,9033.92
10506,9033.92
10507,9033.92
10508,9033.92
10509,9033.92
10510,9033.92
10511,9033.92
10512,9033.92
10513,9033.92
10514,9033.92
10515,9033.92
10516,9033.92
10517,9033.92
10518,9033.92
10519,9033.92
10520,9033.92
10521,9033.92
10522,9033.92
10523,9033.92
10524,9033.92
10525,9033.92
10526,9033.92
10527,9033.92
10528,9033.92
10529,9033.92
10530,9033.92
10531,9033.92
10532,9033.92
10533,9033.92
10534,9033.92
10535,9033.92
10536,9033.92
10537,9033.92
10538,9033.92
10539,9033.92
10540,9033.92
10541,9311.5
10542,9311.5
10543,9311.5
10544,9311.5
10545,9311.5
10546,9311.5
10547,9311.5
10548,9311.5
10549,9311.5
10550,9311.5
10551,9311.5
10552,9311.5
10553,9311.5
10554,9311.5
10555,9311.5
10556,9311.5
10557,9311.5
10558,9311.5
10559,9311.5
10560,9311.5
10561,9311.5
10562,9311.5
10563,9311.5
10564,9311.5
10565,9311.5
10566,9311.5
10567,9311.5
10568,9311.5
10569,9311.5
10570,9311.5
10571,9311.5
10572,9311.5
10573,9311.5
10574,9311.5
10575,9311.5
10576,9311.5
10577,9311.5
10578,9311.5
10579,9311.5
10580,9311.5
10581,9311.5
10582,9311.5
10583,9311.5
10584,9311.5
10585,9311.5
10586,9311.5
10587,9311.5
10588,9311.5
10589,9311.5
10590,9311.5
10591,9311.5
10592,9311.5
10593,9311.5
10594,9311.5
10595,9311.5
10596,9311.5
10597,9311.5
10598,9311.5
10599,9311.5
10600,9311.5
10601,9311.5
10602,9311.5
10603,9311.5
10604,9311.5
10605,9311.5
10606,9311.5
10607,9311.5
10608,9311.5
10609,9311.5
10610,9311.5
10611,9311.5
10612,9311.5
10613,9311.5
10614,9311.5
10615,9311.5
10616,9311.5
10617,9311.5
10618,9311.5
10619,9311.5
10620,9311.5
10621,9311.5
10622,9311.5
10623,9311.5
10624,9311.5
10625,9311.5
10626,9311.5
10627,9311.5
10628,9311.5
10629,9311.5
10630,9311.5
10631,9311.5
10632,9311.5
10633,9311.5
10634,9311.5
10635,9311.5
10636,9311.5
10637,9311.5
10638,9311.5
10639,9311.5
10640,9311.5
10641,9311.5
10642,9311.5
10643,9311.5
10644,9311.5
10645,9311.5
10646,9311.5
10647,9311.5
10648,9311.5
10649,9311.5
10650,9311.5
10651,9311.5
10652,9311.5
10653,9311.5
10654,9311.5
10655,9311.5
10656,9311.5
10657,9311.5
10658,9311.5
10659,9311.5
10660,9311.5
10661,9311.5
10662,9311.5
10663,9311.5
10664,9311.5
10665,9311.5
10666,9311.5
10667,9311.5
10668,9311.5
10669,9311.5
10670,9311.5
10671,9311.5
10672,9311.5
10673,9311.5
10674,9311.5
10675,9311.5
10676,9311.5
10677,9311.5
10678,9311.5
10679,9311.5
10680,9311.5
10681,9311.5
10682,9311.5
10683,9311.5
10684,9311.5
10685,9311.5
10686,9311.5
10687,9311.5
10688,9311.5
10689,9311.5
10690,9311.5
10691,9311.5
10692,9311.5
10693,9311.5
10694,9311.5
10695,9311.5
10696,9311.5
10697,9311.5
10698,9311.5
10699,9311.5
10700,9311.5
10701,9311.5
10702,9311.5
10703,9311.5
10704,9311.5
10705,9311.5
10706,9311.5
10707,9311.5
10708,9311.5
10709,9311.5
10710,9311.5
10711,9311.5
10712,9311.5
10713,9311.5
10714,9311.5
10715,9311.5
10716,9311.5
10717,9311.5
10718,9311.5
10719,9311.5
10720,9311.5
10721,9311.5
10722,9311.5
10723,9311.5
10724,9311.5
10725,9311.5
10726,9311.5
10727,9311.5
20562,9311.5
20563,10735.1
20564,10735.1
20565,11581.8
20566,11581.8
20567,11581.8
20568,11581.8
20569,11581.8
20570,11581.8
20571,11581.8
20572,11581.8
20573,11581.8
20574,11581.8
20575,11581.8
20576,11581.8
20577,11581.8
20578,11581.8
20579,11581.8
20580,11581.8
20581,11581.8
20582,11581.8
20583,11581.8
20584,11581.8
20585,11581.8
20586,11581.8
20587,11581.8
20588,11581.8
20589,11581.8
20590,11581.8
20591,11581.8
20592,11581.8
20593,11581.8
20594,11581.8
20595,11581.8
20596,11581.8
20597,11581.8
20598,11581.8
20599,11581.8
20600,11581.8
20601,11581.8
20602,11581.8
20603,11581.8
20604,11581.8
20605,11581.8
20606,11581.8
20607,11581.8
20608,11581.8
20609,11581.8
20610,11581.8
20611,11581.8
20612,11581.8
20613,11581.8
20614,11581.8
20615,11581.8
20616,11581.8
20617,11581.8
20618,11581.8
20619,11581.8
20620,11581.8
20621,11581.8
20622,11581.8
20623,11581.8
20624,11581.8
20625,11581.8
20626,11581.8
20627,11581.8
20628,11581.8
20629,11581.8
20630,11581.8
20631,11581.8
20632,11581.8
20633,11581.8
20634,11901.9
20635,11901.9
20636,11901.9
20637,11901.9
20638,11901.9
20639,11901.9
20640,11901.9
20641,11901.9
20642,11901.9
20643,11901.9
20644,11901.9
20645,11901.9
20646,12748.7
20647,12748.7
20648,12748.7
20649,12748.7
20650,12748.7
20651,12748.7
20652,12748.7
20653,12748.7
20654,12748.7
20655,12748.7
20656,12748.7
20657,12748.7
20658,12748.7
20659,12748.7
20660,12748.7
20661,12748.7
20662,12748.7
20663,12748.7
20664,12748.7
20665,12748.7
20666,12748.7
20667,12748.7
20668,12748.7
20669,12748.7
20670,12748.7
20671,12748.7
20672,12748.7
20673,12748.7
20674,12748.7
20675,12748.7
20676,12748.7
20677,12748.7
20678,12748.7
20679,12748.7
20680,12748.7
20681,12748.7
20682,12748.7
20683,12748.7
20684,12748.7
20685,12748.7
20686,12748.7
20687,12748.7
20688,12748.7
20689,12748.7
20690,12748.7
20691,12748.7
20692,12748.7
20693,12748.7
20694,12748.7
20695,12748.7
20696,12748.7
20697,12748.7
20698,12748.7
20699,12748.7
20700,12748.7
20701,12748.7
20702,12748.7
20703,12748.7
20704,12748.7
20705,12748.7
20706,12748.7
20707,12748.7
20708,12748.7
20709,12748.7
20710,12748.7
20711,12748.7
20712,12748.7
20713,12748.7
20714,12748.7
20715,12748.7
20716,12748.7
20717,12748.7
20718,12748.7
20719,12748.7
20720,12748.7
20721,12748.7
20722,12748.7
20723,12748.7
20724,12748.7
20725,12748.7
20726,12748.7
20727,12748.7
20728,12748.7
20729,12748.7
20730,12748.7
20731,12748.7
20732,12748.7
20733,12748.7
20734,12748.7
20735,12748.7
20736,12748.7
20737,12748.7
20738,12748.7
20739,12748.7
20740,12748.7
20741,12748.7
20742,12748.7
20743,12748.7
20744,12748.7
20745,12748.7
20746,12748.7
20747,12748.7
20748,12748.7
20749,12748.7
20750,12748.7
20751,12748.7
20752,12748.7
20753,12748.7
20754,12748.7
20755,12748.7
20756,12748.7
20757,12748.7
20758,12748.7
20759,12748.7
20760,12748.7
20761,12748.7
20762,12748.7
20763,12748.7
20764,12748.7
20765,12748.7
20766,12748.7
20767,12748.7
20768,12748.7
20769,12748.7
20770,12748.7
20771,12748.7
20772,12748.7
20773,12748.7
20774,12748.7
20775,12748.7
20776,12748.7
20777,12748.7
20778,12748.7
20779,12748.7
20780,12748.7
20781,12748.7
20782,12748.7
20783,12748.7
20784,12748.7
20785,12748.7
20786,12748.7
20787,12748.7
20788,12748.7
20789,12748.7
20790,12748.7
20791,12748.7
20792,12748.7
20793,12748.7
20794,12748.7
20795,12748.7
20796,12748.7
20797,12748.7
20798,12748.7
20799,12793.9
20800,12793.9
20801,12793.9
20802,12793.9
20803,12793.9
20804,12793.9
20805,12793.9
20806,12793.9
20807,12793.9
20808,12839.1
20809,12839.1
20810,12839.1
20811,12839.1
20812,12839.1
20813,12839.1
20814,12839.1
20815,12839.1
20816,12839.1
20817,12839.1
20818,12839.1
20819,12839.1
20820,12839.1
20821,12839.1
20822,12839.1
20823,12839.1
20824,12839.1
20825,12839.1
20826,12839.1
20827,12839.1
20828,12839.1
20829,12839.1
20830,12839.1
20831,12839.1
20832,12839.1
20833,12839.1
20834,12839.1
20835,12839.1
20836,12839.1
20837,12839.1
20838,12839.1
20839,12839.1
20840,12839.1
20841,12839.1
20842,12839.1
20843,12839.1
20844,12839.1
20845,12839.1
20846,12839.1
20847,12839.1
20848,12839.1
20849,12839.1
20850,12839.1
20851,12839.1
20852,12839.1
20853,12839.1
20854,12839.1
20855,12839.1
20856,12839.1
20857,12839.1
20858,12839.1
20859,12839.1
20860,12839.1
20861,12839.1
20862,12839.1
20863,12839.1
20864,12839.1
20865,12839.1
20866,12839.1
20867,12839.1
20868,12839.1
20869,12839.1
20870,12839.1
20871,12839.1
20872,12839.1
20873,12839.1
20874,12839.1
20875,12839.1
20876,12839.1
20877,12839.1
20878,12839.1
20879,12839.1
20880,12839.1
20881,12839.1
20882,12839.1
20883,12839.1
20884,12839.1
20885,12839.1
20886,12839.1
20887,12839.1
20888,12839.1
20889,12839.1
20890,12839.1
20891,12839.1
20892,12839.1
20893,12839.1
20894,12839.1
20895,12839.1
20896,12839.1
20897,12839.1
20898,12839.1
20899,12839.1
20900,12839.1
20901,12839.1
20902,12839.1
20903,12839.1
20904,12839.1
20905,12839.1
20906,12839.1
20907,12839.1
20908,12839.1
20909,12839.1
20910,12839.1
20911,12839.1
20912,12839.1
20913,12839.1
20914,12839.1
20915,12839.1
20916,12839.1
20917,12839.1
20918,12839.1
20919,12839.1
20920,12839.1
20921,12839.1
20922,12839.1
20923,12839.1
20924,12839.1
20925,12839.1
20926,12839.1
20927,12839.1
20928,12839.1
20929,12839.1
20930,12839.1
20931,12839.1
20932,12839.1
20933,12839.1
20934,12839.1
20935,12839.1
20936,12839.1
20937,12839.1
20938,12839.1
20939,12839.1
20940,12839.1
20941,12839.1
20942,12839.1
20943,12839.1
20944,12839.1
20945,12839.1
20946,12839.1
20947,12839.1
20948,12839.1
20949,12839.1
20950,12839.1
20951,12839.1
20952,12839.1
20953,12839.1
20954,12839.1
20955,12839.1
20956,12839.1
20957,12839.1
20958,12839.1
20959,12839.1
20960,12839.1
20961,12839.1
20962,12839.1
20963,12839.1
20964,12839.1
20965,12839.1
20966,12839.1
20967,12839.1
20968,12839.1
20969,12839.1
20970,12839.1
20971,12839.1
20972,12839.1
20973,12839.1
20974,12839.1
20975,12839.1
20976,12839.1
20977,12839.1
20978,12839.1
20979,12839.1
20980,12839.1
20981,12839.1
20982,12839.1
20983,12839.1
20984,12839.1
20985,12839.1
20986,12839.1
20987,12839.1
20988,12839.1
20989,12839.1
20990,12839.1
20991,12839.1
20992,12839.1
20993,12839.1
20994,12839.1
20995,12839.1
20996,12839.1
20997,12839.1
20998,12839.1
20999,12839.1
21000,12839.1
21001,12839.1
21002,12839.1
21003,12839.1
21004,12839.1
21005,12839.1
21006,12839.1
21007,12839.1
21008,12839.1
26820,12839.1
26821,12839.1
26822,12839.1
26823,12839.1
26824,12839.1
26825,12839.1
26826,12839.1
26827,12839.1
26828,12839.1
26829,12839.1
26830,12839.1
26831,12839.1
26832,12839.1
26833,12839.1
26834,12839.1
26835,12839.1
26836,12839.1
26837,12839.1
26838,12839.1
26839,12839.1
26840,12839.1
26841,12839.1
26842,12839.1
26843,12839.1
26844,12839.1
26845,12839.1
26846,12839.1
26847,12839.1
26848,12839.1
26849,12839.1
26850,12839.1
26851,12839.1
26852,12839.1
26853,12839.1
26854,12839.1
26855,12839.1
26856,12839.1
26857,12839.1
26858,12839.1
26859,12839.1
26860,12839.1
26861,12839.1
26862,12839.1
26863,12839.1
26864,12839.1
26865,12839.1
26866,12839.1
26867,12839.1
26868,12839.1
26869,12839.1
26870,12839.1
26871,12839.1
26872,12839.1
26873,12839.1
26874,12839.1
26875,12839.1
26876,12839.1
26877,12839.1
26878,12839.1
26879,12839.1
26880,12839.1
26881,12839.1
26882,12839.1
26883,12839.1
26884,12839.1
26885,12839.1
26886,12839.1
26887,12839.1
26888,12839.1
26889,12839.1
26890,12839.1
26891,12839.1
26892,12839.1
26893,12839.1
26894,12839.1
26895,12839.1
26896,12839.1
26897,12839.1
26898,12839.1
26899,12839.1
26900,12839.1
26901,12839.1
26902,12839.1
26903,12839.1
26904,12839.1
26905,12839.1
26906,12839.1
26907,12839.1
26908,12839.1
26909,12839.1
